file	percent	reads	taxon_id	taxon_name
R28.L	0.003561	1	99653	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus koreensis;
R28.L	0.003561	1	100225	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermatophilaceae;Austwickia;Austwickia chelonae;
R28.L	0.003561	1	102134	Bacteria;Firmicutes;Clostridia;Eubacteriales;Desulfallaceae;Desulfoscipio;Desulfoscipio gibsoniae;
R28.L	0.003561	1	103733	Bacteria;Actinobacteria;Actinomycetia;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix syringae;
R28.L	0.003561	1	104623	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia sp. ATCC 39006;
R28.L	0.003561	1	105219	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia mannitolilytica;
R28.L	0.003561	1	109790	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii;
R28.L	0.003561	1	111015	Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces radicidentis;
R28.L	0.003561	1	111844	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia;Mannheimia pernigra;
R28.L	0.003561	1	115808	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. ORS 285;
R28.L	0.003561	1	129958	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Carboxydothermus;Carboxydothermus hydrogenoformans;
R28.L	0.003561	1	133453	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Caldilinea aerophila;
R28.L	0.003561	1	133539	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;Nitrosococcus halophilus;
R28.L	0.003561	1	135740	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus kondratievae;
R28.L	0.003561	1	138851	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema parvum;
R28.L	0.003561	1	139208	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola variabilis;
R28.L	0.003561	1	140098	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. NK8;
R28.L	0.003561	1	143361	Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Filifactor;Filifactor alocis;
R28.L	0.003561	1	146919	Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Salinibacter;Salinibacter ruber;
R28.L	0.003561	1	146939	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira;Azospira oryzae;
R28.L	0.003561	1	147802	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners;
R28.L	0.003561	1	153135	Viruses;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Gammaretrovirus;NA;
R28.L	0.003561	1	154046	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella hathewayi;
R28.L	0.003561	1	154288	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Turicibacteraceae;Turicibacter;Turicibacter sanguinis;
R28.L	0.003561	1	155077	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio japonicus;
R28.L	0.003561	1	155978	Bacteria;Cyanobacteria;NA;Synechococcales;Acaryochloridaceae;Acaryochloris;Acaryochloris marina;
R28.L	0.003561	1	158836	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter hormaechei;
R28.L	0.003561	1	160825	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas koreensis;
R28.L	0.003561	1	166501	Bacteria;Chloroflexi;NA;NA;NA;Thermobaculum;Thermobaculum terrenum;
R28.L	0.003561	1	167642	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Ilyobacter;Ilyobacter polytropus;
R28.L	0.003561	1	167964	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;Anaerolinea thermophila;
R28.L	0.003561	1	168169	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Ishikawaella;Candidatus Ishikawaella capsulata;
R28.L	0.003561	1	169765	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium lacus;
R28.L	0.003561	1	171865	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfuriferula;Sulfuriferula plumbiphila;
R28.L	0.003561	1	172713	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus kribbensis;
R28.L	0.003561	1	181663	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfosudaceae;Desulfosudis;Desulfosudis oleivorans;
R28.L	0.003561	1	182710	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus iheyensis;
R28.L	0.003561	1	186931	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio nitratireducens;
R28.L	0.003561	1	189381	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Rossellomorea;Rossellomorea marisflavi;
R28.L	0.003561	1	191495	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter woesei;
R28.L	0.003561	1	191579	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Crocinitomicaceae;Fluviicola;Fluviicola taffensis;
R28.L	0.003561	1	192073	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella denitrificans;
R28.L	0.003561	1	194196	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Alysiella;Alysiella filiformis;
R28.L	0.003561	1	206506	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Kerstersia;Kerstersia gyiorum;
R28.L	0.003561	1	208226	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Alkaliphilus;Alkaliphilus metalliredigens;
R28.L	0.003561	1	215591	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema caldarium;
R28.L	0.003561	1	216465	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas naphthalenivorans;
R28.L	0.003561	1	217203	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter spanius;
R28.L	0.003561	1	218111	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Wolbachia;Wolbachia endosymbiont of Corcyra cephalonica;
R28.L	0.003561	1	218208	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum;Desulfatibacillum aliphaticivorans;
R28.L	0.003561	1	221341	Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. Minos11;
R28.L	0.003561	1	232259	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;Belliella baltica;
R28.L	0.003561	1	237610	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrotolerans;
R28.L	0.003561	1	239935	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila;
R28.L	0.003561	1	241425	Bacteria;Cyanobacteria;NA;Oscillatoriales;Gomontiellaceae;Crinalium;Crinalium epipsammum;
R28.L	0.003561	1	247480	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;Anoxybacillus caldiproteolyticus;
R28.L	0.003561	1	247481	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Amoebophilaceae;Candidatus Cardinium;Candidatus Cardinium hertigii;
R28.L	0.003561	1	248026	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus pinatubonensis;
R28.L	0.003561	1	252967	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Thiospirochaeta;Thiospirochaeta perfilievii;
R28.L	0.003561	1	253703	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus antarcticus;
R28.L	0.003561	1	254247	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;Aquicella siphonis;
R28.L	0.003561	1	254785	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus halichoeri;
R28.L	0.003561	1	256618	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Parvibaculum;Parvibaculum lavamentivorans;
R28.L	0.003561	1	257758	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pseudopneumoniae;
R28.L	0.003561	1	266951	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania seohaensis;
R28.L	0.003561	1	269673	Bacteria;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae;Sporolactobacillus;Sporolactobacillus terrae;
R28.L	0.003561	1	288000	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. BTAi1;
R28.L	0.003561	1	290053	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes;
R28.L	0.003561	1	290400	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Jannaschia;Jannaschia sp. CCS1;
R28.L	0.003561	1	291645	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii;
R28.L	0.003561	1	291990	Bacteria;Firmicutes;Clostridia;Thermosediminibacterales;Thermosediminibacteraceae;Thermosediminibacter;Thermosediminibacter oceani;
R28.L	0.003561	1	304207	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Schleiferilactobacillus;Schleiferilactobacillus harbinensis;
R28.L	0.003561	1	313598	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter sp. MED152;
R28.L	0.003561	1	323450	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;Pontibacter actiniarum;
R28.L	0.003561	1	326544	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;Paraglaciecola psychrophila;
R28.L	0.003561	1	328813	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;
R28.L	0.003561	1	332055	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium indicum;
R28.L	0.003561	1	332249	Bacteria;Deinococcus-Thermus;Deinococci;Trueperales;Trueperaceae;Truepera;Truepera radiovictrix;
R28.L	0.003561	1	335406	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingosinicellaceae;Sphingosinicella;Sphingosinicella microcystinivorans;
R28.L	0.003561	1	336820	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;Pedobacter roseus;
R28.L	0.003561	1	349221	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;Micavibrio;Micavibrio aeruginosavorus;
R28.L	0.003561	1	351052	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Alkalilimnicola;Alkalilimnicola ehrlichii;
R28.L	0.003561	1	351091	Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter valericigenes;
R28.L	0.003561	1	352858	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Y1;
R28.L	0.003561	1	353851	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma sp. Ms02;
R28.L	0.003561	1	357276	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola dorei;
R28.L	0.003561	1	361111	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;Desulfoglaeba;Desulfoglaeba alkanexedens;
R28.L	0.003561	1	372663	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Promicromonosporaceae;Isoptericola;Isoptericola dokdonensis;
R28.L	0.003561	1	373994	Bacteria;Cyanobacteria;NA;Nostocales;Rivulariaceae;Rivularia;Rivularia sp. PCC 7116;
R28.L	0.003561	1	379895	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas odontotermitis;
R28.L	0.003561	1	388640	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella australis;
R28.L	0.003561	1	390989	Bacteria;Actinobacteria;Actinomycetia;Micromonosporales;Micromonosporaceae;Actinocatenispora;Actinocatenispora sera;
R28.L	0.003561	1	398053	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter ginsenosidivorans;
R28.L	0.003561	1	400770	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia ginsengisoli;
R28.L	0.003561	1	408139	Bacteria;Spirochaetes;Spirochaetia;Leptospirales;Leptospiraceae;Leptospira;Leptospira kmetyi;
R28.L	0.003561	1	433286	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerocolumna;Anaerocolumna cellulosilytica;
R28.L	0.003561	1	433659	Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides mesophilus;
R28.L	0.003561	1	454662	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp. KY-YJ-3;
R28.L	0.003561	1	455432	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia terpenica;
R28.L	0.003561	1	459472	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus glaciei;
R28.L	0.003561	1	475662	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas beimenensis;
R28.L	0.003561	1	499229	Bacteria;Firmicutes;Clostridia;Thermosediminibacterales;Tepidanaerobacteraceae;Tepidanaerobacter;Tepidanaerobacter acetatoxydans;
R28.L	0.003561	1	502558	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella sp. YY7918;
R28.L	0.003561	1	512402	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium heraklionense;
R28.L	0.003561	1	516051	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda lutaonensis;
R28.L	0.003561	1	519450	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma anserisalpingitidis;
R28.L	0.003561	1	536441	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium taklimakanense;
R28.L	0.003561	1	551996	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;Mucilaginibacter gossypii;
R28.L	0.003561	1	553510	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces gilvosporeus;
R28.L	0.003561	1	553814	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax carolinensis;
R28.L	0.003561	1	556288	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium saurashtrense;
R28.L	0.003561	1	564064	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma rigui;
R28.L	0.003561	1	573600	Bacteria;Actinobacteria;Actinomycetia;Candidatus Nanopelagicales;Candidatus Nanopelagicaceae;Candidatus Planktophila;Candidatus Planktophila limnetica;
R28.L	0.003561	1	576611	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter asymbioticus;
R28.L	0.003561	1	577489	Bacteria;Cyanobacteria;NA;Chroococcales;Aphanothecaceae;Euhalothece;Euhalothece natronophila;
R28.L	0.003561	1	586416	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;Terribacillus aidingensis;
R28.L	0.003561	1	607711	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria wadsworthii;
R28.L	0.003561	1	616991	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter;Arenibacter algicola;
R28.L	0.003561	1	617123	Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum;Lachnoanaerobaculum umeaense;
R28.L	0.003561	1	639310	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Olleya;Olleya aquimaris;
R28.L	0.003561	1	652764	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum sp. TSH100;
R28.L	0.003561	1	657387	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria;Kushneria phosphatilytica;
R28.L	0.003561	1	683124	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium haoranii;
R28.L	0.003561	1	694581	Viruses;Nucleocytoviricota;Megaviricetes;Pimascovirales;Marseilleviridae;Marseillevirus;Marseillevirus marseillevirus;
R28.L	0.003561	1	702745	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides phaeus;
R28.L	0.003561	1	712362	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral taxon 221;
R28.L	0.003561	1	712538	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas sp. oral taxon 478;
R28.L	0.003561	1	718192	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Litorilituus;Litorilituus sediminis;
R28.L	0.003561	1	718217	Bacteria;Cyanobacteria;NA;NA;NA;NA;cyanobacterium endosymbiont of Epithemia turgida;
R28.L	0.003561	1	748811	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfuritalea;Sulfuritalea hydrogenivorans;
R28.L	0.003561	1	754476	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;Methylophaga nitratireducenticrescens;
R28.L	0.003561	1	760732	Viruses;Uroviricota;Caudoviricetes;Caudovirales;Myoviridae;Lasallevirus;Acinetobacter virus Acj61;
R28.L	0.003561	1	913107	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Pelolinea;Pelolinea submarina;
R28.L	0.003561	1	914150	Bacteria;Proteobacteria;Gammaproteobacteria;Kangiellales;Kangiellaceae;Kangiella;Kangiella geojedonensis;
R28.L	0.003561	1	946333	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Rhizobacter;Rhizobacter gummiphilus;
R28.L	0.003561	1	980427	Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;Deinococcus wulumuqiensis;
R28.L	0.003561	1	981385	Bacteria;Acidobacteria;Holophagae;Thermotomaculales;Thermotomaculaceae;Thermotomaculum;Thermotomaculum hydrothermale;
R28.L	0.003561	1	984991	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;Mycoplasma parvum;
R28.L	0.003561	1	993502	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium daqingense;
R28.L	0.003561	1	1002672	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. IMCC9063;
R28.L	0.003561	1	1006576	Bacteria;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;Defluviitoga;Defluviitoga tunisiensis;
R28.L	0.003561	1	1009682	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Jeongeupia;Jeongeupia sp. HS-3;
R28.L	0.003561	1	1048758	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Moranella;Candidatus Moranella endobia;
R28.L	0.003561	1	1072256	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium uterequi;
R28.L	0.003561	1	1082704	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Lonsdalea;Lonsdalea britannica;
R28.L	0.003561	1	1117645	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia anophelis;
R28.L	0.003561	1	1169025	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces pratensis;
R28.L	0.003561	1	1173586	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella litorisediminis;
R28.L	0.003561	1	1176198	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces harbinensis;
R28.L	0.003561	1	1179672	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. KBS0721;
R28.L	0.003561	1	1199245	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;secondary endosymbiont of Ctenarytaina eucalypti;
R28.L	0.003561	1	1209493	Bacteria;Cyanobacteria;NA;Pseudanabaenales;Prochlorotrichaceae;Halomicronema;Halomicronema hongdechloris;
R28.L	0.003561	1	1216932	Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium bornimense;
R28.L	0.003561	1	1241979	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Kaistella;Kaistella carnis;
R28.L	0.003561	1	1249552	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Pseudohongiella;Pseudohongiella spirulinae;
R28.L	0.003561	1	1307761	Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Salinispira;Salinispira pacifica;
R28.L	0.003561	1	1318743	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella ancashensis;
R28.L	0.003561	1	1324352	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium gallinarum;
R28.L	0.003561	1	1331910	Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Thermoguttaceae;Thermogutta;Thermogutta terrifontis;
R28.L	0.003561	1	1337936	Bacteria;Cyanobacteria;NA;Nostocales;Calotrichaceae;Calothrix;Calothrix sp. 336/3;
R28.L	0.003561	1	1353136	Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. CBW1004;
R28.L	0.003561	1	1357545	Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Richelia;Richelia sinica;
R28.L	0.003561	1	1379270	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas phototrophica;
R28.L	0.003561	1	1379870	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma radiotolerans;
R28.L	0.003561	1	1389713	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paragordonae;
R28.L	0.003561	1	1404367	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium symbiodeficiens;
R28.L	0.003561	1	1411117	Bacteria;Actinobacteria;Actinomycetia;Streptosporangiales;Thermomonosporaceae;Thermomonospora;Thermomonospora amylolytica;
R28.L	0.003561	1	1427364	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Candidatus Pseudothioglobus;Candidatus Pseudothioglobus singularis;
R28.L	0.003561	1	1432792	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;Methylocaldum marinum;
R28.L	0.003561	1	1442555	Bacteria;Cyanobacteria;NA;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. NOUM97013;
R28.L	0.003561	1	1452540	Viruses;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae;Percavirus;Felid gammaherpesvirus 1;
R28.L	0.003561	1	1462996	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus yonginensis;
R28.L	0.003561	1	1481923	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio astriarenae;
R28.L	0.003561	1	1484116	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter sp. PAMC 26554;
R28.L	0.003561	1	1488356	Bacteria;Actinobacteria;Actinomycetia;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. MBT27;
R28.L	0.003561	1	1494608	Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. PAMC 25486;
R28.L	0.003561	1	1499687	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus massiliensis;
R28.L	0.003561	1	1508419	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;Thermotoga caldifontis;
R28.L	0.003561	1	1528099	Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Lawsonellaceae;Lawsonella;Lawsonella clevelandensis;
R28.L	0.003561	1	1532552	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;Anaerobacillus isosaccharinicus;
